x, y, th, stamp, 
0.5654821991920471, -5.236941814422607, 1.323384480730663, 1770076013827217545, 
0.5693247318267822, -5.219559669494629, 1.3455302256810826, 1770076013874089309, 
0.572950005531311, -5.200960159301758, 1.367367210940544, 1770076013923997758, 
0.575768232345581, -5.184220314025879, 1.3849648924985, 1770076013966992215, 
0.5791386365890503, -5.163866996765137, 1.408495013895151, 1770076014020980946, 
0.5815671682357788, -5.145461559295654, 1.432024539293437, 1770076014071376630, 
0.5833585858345032, -5.130310535430908, 1.45102668563354, 1770076014111356492, 
0.5856965184211731, -5.103870868682861, 1.4835055684569638, 1770076014180797928, 
0.5864740610122681, -5.092202663421631, 1.4968116928742672, 1770076014211266193, 
0.5876509547233582, -5.069671154022217, 1.5237236807098162, 1770076014272021338, 
0.5878310799598694, -5.05064058303833, 1.546008278398918, 1770076014321002611, 
0.5878480076789856, -5.033003330230713, 1.567082248070627, 1770076014367340721, 
0.5871771574020386, -5.012444496154785, 1.5913079028169415, 1770076014420683125, 
0.5858190059661865, -4.989648342132568, 1.6196134297263007, 1770076014480887554, 
0.5849385857582092, -4.978525638580322, 1.6335299593938746, 1770076014511601488, 
0.582482635974884, -4.951783657073975, 1.6649355394542538, 1770076014581357098, 
0.5801231861114502, -4.932839870452881, 1.6852366217075694, 1770076014630806151, 
0.5782166719436646, -4.917983055114746, 1.7035367986609242, 1770076014673022843, 
0.5750213861465454, -4.89892578125, 1.7263990248099876, 1770076014721112591, 
0.5716118812561035, -4.88029146194458, 1.7492165063344645, 1770076014770960352, 
0.567558228969574, -4.861369609832764, 1.7715887831609944, 1770076014820666535, 
0.5633286833763123, -4.843237400054932, 1.7939583886409778, 1770076014871323585, 
0.5577092170715332, -4.821228981018066, 1.822601192236355, 1770076014931173544, 
0.5522372722625732, -4.8030829429626465, 1.844901347716077, 1770076014981138251, 
0.5467146039009094, -4.784910678863525, 1.8673961775985886, 1770076015031538988, 
0.5417615175247192, -4.77012825012207, 1.884546705274747, 1770076015071238722, 
0.5356884598731995, -4.752833843231201, 1.9065436585715327, 1770076015121371377, 
0.5289102792739868, -4.735057830810547, 1.9289168126632574, 1770076015171279642, 
0.5218766331672668, -4.717754364013672, 1.952867909838895, 1770076015221404115, 
0.5142732858657837, -4.700188159942627, 1.9760226029895822, 1770076015271193997, 
0.508078932762146, -4.686891078948975, 1.9945945106215213, 1770076015310638710, 
0.4995884597301483, -4.6690778732299805, 2.0177606772660774, 1770076015361308452, 
0.4868776202201843, -4.644855976104736, 2.0474136135170893, 1770076015431042711, 
0.47974202036857605, -4.631485462188721, 2.0654753209066983, 1770076015471151367, 
0.4702931344509125, -4.614966869354248, 2.087806786081875, 1770076015521206519, 
0.46049946546554565, -4.598998546600342, 2.113277483843301, 1770076015571042873, 
0.4503624439239502, -4.583034038543701, 2.1366498086989094, 1770076015620293228, 
0.4396423101425171, -4.567218780517578, 2.157344785083889, 1770076015670618207, 
0.42669183015823364, -4.548495769500732, 2.1834239889050835, 1770076015730821548, 
0.4151294231414795, -4.533332347869873, 2.2059066614521288, 1770076015781164356, 
0.4033897817134857, -4.518083572387695, 2.2281161140008803, 1770076015831003767, 
0.3935137093067169, -4.506251335144043, 2.246235419272612, 1770076015871228118, 
0.38125428557395935, -4.491527557373047, 2.2704187552239645, 1770076015922110521, 
0.3688085675239563, -4.477651596069336, 2.2923224517211316, 1770076015970981251, 
0.3559134900569916, -4.463676929473877, 2.3156342322964383, 1770076016021022685, 
0.34274527430534363, -4.450150966644287, 2.33747221031646, 1770076016071035962, 
0.33163130283355713, -4.439387798309326, 2.354690477148444, 1770076016111276872, 
0.31235820055007935, -4.421082973480225, 2.3849545099756133, 1770076016180999858, 
0.2982955574989319, -4.408581256866455, 2.4074154475216143, 1770076016231018207, 
0.2866239547729492, -4.398398399353027, 2.4251309019295166, 1770076016271056312, 
0.2718472480773926, -4.386195182800293, 2.4464028467058303, 1770076016322175757, 
0.2573907673358917, -4.374821662902832, 2.4695848309885253, 1770076016371041676, 
0.2419617772102356, -4.362957000732422, 2.4938650646636917, 1770076016421554464, 
0.22628913819789886, -4.351882457733154, 2.514839282803492, 1770076016471319829, 
0.21397241950035095, -4.3432440757751465, 2.531629314356085, 1770076016510934355, 
0.19384339451789856, -4.329897403717041, 2.5624883323727103, 1770076016580925128, 
0.18074607849121094, -4.321959018707275, 2.5811009255921045, 1770076016631168247, 
0.16977916657924652, -4.315375804901123, 2.600216613693578, 1770076016671142042, 
0.15354526042938232, -4.306093692779541, 2.6211549149164894, 1770076016721234499, 
0.13596822321414948, -4.296686172485352, 2.6400536997352044, 1770076016771185717, 
0.11930904537439346, -4.288174629211426, 2.6605922889710656, 1770076016821012140, 
0.09880653023719788, -4.278125286102295, 2.685735462589071, 1770076016881269807, 
0.08820433914661407, -4.2734174728393555, 2.6987082977344126, 1770076016911552314, 
0.06371766328811646, -4.262479305267334, 2.7301194226978116, 1770076016981315036, 
0.05296468734741211, -4.258294105529785, 2.742829803702201, 1770076017011017606, 
0.032272737473249435, -4.250220775604248, 2.771453862369216, 1770076017071029690, 
0.014411695301532745, -4.243914604187012, 2.794469070515905, 1770076017121165883, 
-0.0035679778084158897, -4.237966060638428, 2.814941440254565, 1770076017171067138, 
-0.022033998742699623, -4.23219108581543, 2.833817897536632, 1770076017221105142, 
-0.04013656824827194, -4.227209568023682, 2.854058744463633, 1770076017271419882, 
-0.05507226660847664, -4.223001956939697, 2.872891150133808, 1770076017310600312, 
-0.07350456714630127, -4.2185564041137695, 2.895309234730825, 1770076017362472657, 
-0.09922073781490326, -4.212916374206543, 2.924303753768408, 1770076017431018697, 
-0.11355742812156677, -4.21019172668457, 2.942113678831042, 1770076017471159843, 
-0.1328398883342743, -4.206794261932373, 2.9655523278499833, 1770076017522059011, 
-0.15173517167568207, -4.204064846038818, 2.986416560837392, 1770076017573034893, 
-0.1698368489742279, -4.201672554016113, 3.006792078160287, 1770076017620174171, 
-0.19312798976898193, -4.1993184089660645, 3.033667328506222, 1770076017682108344, 
-0.2041352391242981, -4.198360919952393, 3.046702141951337, 1770076017711686439, 
-0.22997963428497314, -4.196565628051758, 3.07656263968915, 1770076017779836753, 
-0.24191808700561523, -4.195974349975586, 3.091610901901964, 1770076017813176510, 
-0.26469138264656067, -4.195486545562744, 3.119266035410077, 1770076017872436039, 
-0.28360727429389954, -4.195681571960449, 3.14121103288984, 1770076017922151501, 
-0.30278250575065613, -4.196117877960205, -3.119050261010887, 1770076017973024328, 
-0.32097333669662476, -4.1972856521606445, -3.100002283055522, 1770076018019210417, 
-0.3446006178855896, -4.198891639709473, -3.0725207510528554, 1770076018080933480, 
-0.3557540774345398, -4.200012683868408, -3.0590233860840805, 1770076018111278452, 
-0.37424156069755554, -4.2021565437316895, -3.0356354599338076, 1770076018161028635, 
-0.39973700046539307, -4.205668926239014, -3.0063106949276226, 1770076018229140733, 
-0.41549399495124817, -4.208334922790527, -2.9880955132837643, 1770076018271030033, 
-0.4337191879749298, -4.211575984954834, -2.9655933263871255, 1770076018321004628, 
-0.4523663818836212, -4.215535640716553, -2.9446029536439715, 1770076018370978075, 
-0.4699127674102783, -4.219407558441162, -2.923021801718257, 1770076018419078820, 
-0.4930693507194519, -4.225395202636719, -2.893499858415648, 1770076018481107415, 
-0.5037073493003845, -4.228316783905029, -2.8791787491952574, 1770076018511374047, 
-0.5218029022216797, -4.2336530685424805, -2.8556618610916624, 1770076018560656780, 
-0.5459162592887878, -4.241783142089844, -2.825268366666007, 1770076018629040135, 
-0.5610732436180115, -4.2470383644104, -2.807545671254986, 1770076018671029435, 
-0.5789468884468079, -4.253990173339844, -2.7857124760070446, 1770076018720991995, 
-0.5963472127914429, -4.2609543800354, -2.7628183762892324, 1770076018771041199, 
-0.6127087473869324, -4.268158912658691, -2.7427696942360122, 1770076018818140139, 
-0.6344121098518372, -4.278024196624756, -2.714452402432678, 1770076018881450422, 
-0.6447547078132629, -4.283085346221924, -2.700954455195655, 1770076018911275601, 
-0.6670768857002258, -4.294558048248291, -2.668871458025868, 1770076018978071076, 
-0.6836175918579102, -4.303595066070557, -2.645553141332391, 1770076019028026225, 
-0.6977014541625977, -4.3119049072265625, -2.6271674497988506, 1770076019071033602, 
-0.7142670154571533, -4.321591377258301, -2.604675952669831, 1770076019121006545, 
-0.7302127480506897, -4.3317413330078125, -2.583034519467467, 1770076019170983925, 
-0.7458057999610901, -4.342140197753906, -2.5588036500377873, 1770076019222132083, 
-0.7603797316551208, -4.3523736000061035, -2.537599715915961, 1770076019267776074, 
-0.7799596786499023, -4.366872787475586, -2.5088603678700507, 1770076019331009116, 
-0.794676661491394, -4.378285884857178, -2.4868883370437294, 1770076019381918107, 
-0.8085302710533142, -4.389537811279297, -2.466381348782618, 1770076019428038186, 
-0.8212156891822815, -4.400125026702881, -2.4480062269166734, 1770076019471036088, 
-0.8357470631599426, -4.413013935089111, -2.4262757559437653, 1770076019520988912, 
-0.8496891260147095, -4.425787925720215, -2.4040622158728557, 1770076019570978564, 
-0.8630982637405396, -4.438800811767578, -2.3805048473093, 1770076019622131619, 
-0.8790668249130249, -4.454761981964111, -2.3524107447802995, 1770076019680608021, 
-0.8865579962730408, -4.462790012359619, -2.3387081196576816, 1770076019710646503, 
-0.9044998288154602, -4.482491493225098, -2.3072155020612377, 1770076019781954027, 
-0.9160165190696716, -4.495909690856934, -2.2878871017956133, 1770076019827217063, 
-0.9265201687812805, -4.50881814956665, -2.268988785134425, 1770076019871227904, 
-0.9382096529006958, -4.523512363433838, -2.2468438087019917, 1770076019921201486, 
-0.9494680762290955, -4.538418769836426, -2.224557627529243, 1770076019971024302, 
-0.9606751799583435, -4.553750514984131, -2.2008447098457915, 1770076020022046772, 
-0.9704626798629761, -4.567960739135742, -2.180091933600356, 1770076020067181687, 
-0.9796718955039978, -4.582067966461182, -2.1606475922615416, 1770076020111470846, 
-0.9938734769821167, -4.604684352874756, -2.1298959665380837, 1770076020181841513, 
-0.9995649456977844, -4.614280700683594, -2.117099586891178, 1770076020211049532, 
-1.0111258029937744, -4.634456157684326, -2.092453538323344, 1770076020271116593, 
-1.0201565027236938, -4.6510329246521, -2.071195306605392, 1770076020321044620, 
-1.0287607908248901, -4.667829513549805, -2.0475001497917167, 1770076020371056818, 
-1.0367419719696045, -4.684629440307617, -2.0232148293778165, 1770076020421284176, 
-1.0460851192474365, -4.705279350280762, -1.9949344513606229, 1770076020482446463, 
-1.0531258583068848, -4.722723484039307, -1.9739302205621236, 1770076020530644597, 
-1.0601489543914795, -4.740334987640381, -1.9514680195583356, 1770076020580730940, 
-1.0641473531723022, -4.751287937164307, -1.9382304333969964, 1770076020611044478, 
-1.0715121030807495, -4.772489547729492, -1.9110420528944843, 1770076020671121167, 
-1.0776348114013672, -4.790740013122559, -1.888636022474332, 1770076020721042877, 
-1.0829554796218872, -4.80885648727417, -1.8667767659000658, 1770076020771106832, 
-1.088159203529358, -4.826989650726318, -1.844958005452236, 1770076020821246162, 
-1.092550277709961, -4.845228672027588, -1.8239623886601044, 1770076020871291301, 
-1.0978771448135376, -4.867740631103516, -1.7976416103500135, 1770076020931549508, 
-1.1049585342407227, -4.905277252197266, -1.7530237341259347, 1770076021031099745, 
-1.1071664094924927, -4.920217990875244, -1.734708472785847, 1770076021072073584, 
-1.1096200942993164, -4.9387383460998535, -1.7114129110006877, 1770076021121070251, 
-1.1118407249450684, -4.9574151039123535, -1.6879635618701847, 1770076021171048557, 
-1.1133079528808594, -4.976424217224121, -1.6655142346449145, 1770076021221488859, 
-1.11484956741333, -4.995262145996094, -1.6432699871664063, 1770076021271866021, 
-1.1153963804244995, -5.010563850402832, -1.6271023857776525, 1770076021310975648, 
-1.1160937547683716, -5.037011623382568, -1.597059984137426, 1770076021381210615, 
-1.1160856485366821, -5.0558061599731445, -1.5740386009676866, 1770076021432239543, 
-1.115770697593689, -5.070834159851074, -1.5549134694352185, 1770076021471228276, 
-1.1148972511291504, -5.089871406555176, -1.5320397957340857, 1770076021521068674, 
-1.1135149002075195, -5.108865261077881, -1.5094526100598267, 1770076021570999699, 
-1.1118826866149902, -5.127756595611572, -1.487658350212945, 1770076021621362749, 
-1.1094744205474854, -5.146796703338623, -1.4660485079095809, 1770076021671325789, 
-1.1075817346572876, -5.161672592163086, -1.4478940636627864, 1770076021710726196, 
-1.1033412218093872, -5.187923431396484, -1.4177078371324139, 1770076021780604307, 
-1.1012214422225952, -5.199224472045898, -1.4033959951497579, 1770076021810993113, 
-1.0969061851501465, -5.221402168273926, -1.3761223814089913, 1770076021871145735, 
-1.092710018157959, -5.239507675170898, -1.3530327780474167, 1770076021921076722, 
-1.088165521621704, -5.2579827308654785, -1.3307309471172077, 1770076021971074947, 
-1.0830442905426025, -5.276310920715332, -1.3086592035798745, 1770076022021257887, 
-1.0783003568649292, -5.292856693267822, -1.2890507594402834, 1770076022065690302, 
-1.0724858045578003, -5.311182975769043, -1.2662636999194044, 1770076022118392560, 
-1.064910650253296, -5.332727909088135, -1.2390784723957151, 1770076022176355696, 
-1.0575599670410156, -5.352034091949463, -1.2143619074104344, 1770076022232128857, 
-1.0518547296524048, -5.36637544631958, -1.1965195236120576, 1770076022273082041, 
-1.0443170070648193, -5.3835906982421875, -1.1759434609472545, 1770076022321038598, 
-1.0365279912948608, -5.4007673263549805, -1.1526333391618615, 1770076022371224458, 
-1.0283243656158447, -5.418056488037109, -1.1306449031283383, 1770076022421292075, 
-1.0196728706359863, -5.434822082519531, -1.1091068837690197, 1770076022470647250, 
-1.012334942817688, -5.448596954345703, -1.0910883172722772, 1770076022512200226, 
-0.9995726943016052, -5.471295356750488, -1.0599455055315896, 1770076022581513854, 
-0.9898598790168762, -5.487722396850586, -1.0360764020746236, 1770076022630591038, 
-0.9818124175071716, -5.500523567199707, -1.0180848304249923, 1770076022672222330, 
-0.9712716937065125, -5.5166497230529785, -0.9961110628273894, 1770076022721503577, 
-0.9606505036354065, -5.532067775726318, -0.9749278308957048, 1770076022771427907, 
-0.949682354927063, -5.5475029945373535, -0.9534441931342511, 1770076022821396338, 
-0.9378234148025513, -5.5631866455078125, -0.9322430939005646, 1770076022870597884, 
-0.9286655187606812, -5.575044631958008, -0.9152568228634419, 1770076022912130862, 
-0.9118762612342834, -5.595567226409912, -0.883871530962879, 1770076022981089463, 
-0.9042651653289795, -5.604148864746094, -0.8695480953018164, 1770076023010679175, 
-0.8889910578727722, -5.621275424957275, -0.8412932180245558, 1770076023070903179, 
-0.8757162690162659, -5.635109901428223, -0.8193827924884943, 1770076023120713371, 
-0.8623694777488708, -5.648796558380127, -0.7966135361584776, 1770076023170742494, 
-0.8485448360443115, -5.6620635986328125, -0.7752962114496234, 1770076023220722169, 
-0.8347503542900085, -5.67488956451416, -0.7531507184015702, 1770076023271020202, 
-0.8233218789100647, -5.685302734375, -0.7349852815439869, 1770076023311459231, 
-0.8029298782348633, -5.702360153198242, -0.7037503737739175, 1770076023381395643, 
-0.7943280339241028, -5.709559917449951, -0.6896698951912099, 1770076023411285598, 
-0.7762802243232727, -5.723405361175537, -0.6629591428418026, 1770076023471164820, 
-0.7608308792114258, -5.735017776489258, -0.6394706968327916, 1770076023520583775, 
-0.7448698878288269, -5.7462158203125, -0.6184563885571881, 1770076023571382044, 
-0.7291191220283508, -5.756863117218018, -0.5965581837401678, 1770076023620740853, 
-0.7132210731506348, -5.76698112487793, -0.5747760804773828, 1770076023671062134, 
-0.7001562118530273, -5.775080680847168, -0.5555818741917141, 1770076023711134863, 
-0.6768905520439148, -5.788600444793701, -0.5249928889288293, 1770076023781560206, 
-0.6605629920959473, -5.79742956161499, -0.5030757390790523, 1770076023830841900, 
-0.6469854712486267, -5.804625034332275, -0.48495002879440136, 1770076023871374698, 
-0.6298814415931702, -5.813093662261963, -0.46368811585289116, 1770076023923284331, 
-0.6125798225402832, -5.821113586425781, -0.4436363527019398, 1770076023971121045, 
-0.5951587557792664, -5.828845024108887, -0.4223070123569454, 1770076024021503903, 
-0.5775136947631836, -5.836170673370361, -0.3975288072682908, 1770076024072311970, 
-0.5565106272697449, -5.844132900238037, -0.37068942254046, 1770076024130801482, 
-0.538602352142334, -5.850593566894531, -0.3479138163353479, 1770076024180716861, 
-0.5203074216842651, -5.856525421142578, -0.3264437741121591, 1770076024231141857, 
-0.5059080719947815, -5.860898494720459, -0.3086238592174942, 1770076024272361183, 
-0.48688361048698425, -5.866447925567627, -0.28686672424073545, 1770076024322087711, 
-0.4686013162136078, -5.8710432052612305, -0.2667826186874389, 1770076024371087685, 
-0.4500332176685333, -5.875561714172363, -0.24422048038810187, 1770076024421082828, 
