acc_x, acc_y, angular_z, stamp, 
-0.013759613037109375, -0.03269171714782715, 0.00010044622832171263, 1770076009270379669, 
0.0005286931991577148, -0.025247573852539062, 0.0001006188032211926, 1770076009300680846, 
-0.00217592716217041, -0.0033066868782043457, 0.0001066283366532979, 1770076009422067390, 
-0.03099203109741211, 0.0028461813926696777, 0.00011080165967181304, 1770076009599852135, 
0.0014913678169250488, 0.022688210010528564, 0.00010532614917298682, 1770076009631733350, 
-0.024205803871154785, 0.01899123191833496, 0.0001146673074249586, 1770076009749411776, 
0.006102323532104492, -0.01521521806716919, 0.00010892503447729434, 1770076009840238768, 
-0.011971056461334229, 0.008310496807098389, 0.00011026885449750124, 1770076009871781000, 
-0.011834859848022461, -0.015090227127075195, 0.000123853899785009, 1770076009909301520, 
0.024239301681518555, -0.002535998821258545, 0.00011523931858195063, 1770076009939679164, 
-0.00824892520904541, -0.005978643894195557, 0.00011872665347784242, 1770076009969416239, 
-0.037213027477264404, -0.004031956195831299, 0.00011868351978394266, 1770076009999164815, 
-0.008269906044006348, 0.008577466011047363, 0.00010621101443384548, 1770076010032407550, 
0.03657418489456177, 0.008430063724517822, 0.00012947440250256603, 1770076010068995558, 
0.003945767879486084, -0.02216702699661255, 0.00011882800004588302, 1770076010098960304, 
-0.0016655921936035156, -0.0006646513938903809, 0.00011873528005761225, 1770076010128948773, 
0.002005279064178467, 0.0028522610664367676, 0.00011453563647870615, 1770076010160167294, 
0.02536827325820923, 0.011643290519714355, 0.00011275267425864705, 1770076010191879763, 
0.0017339587211608887, -0.024587690830230713, 0.00012899103190467705, 1770076010228896007, 
0.025373101234436035, 0.015762925148010254, 0.0001167679149553805, 1770076010448692051, 
0.01793801784515381, 0.0030051469802856445, 0.00011461410843845338, 1770076010480346492, 
0.19540876150131226, -0.0028458237648010254, 0.003343553271272388, 1770076010568382729, 
1.4648652076721191, 0.2502482533454895, 0.07273342518422826, 1770076010598340770, 
1.2468748092651367, 0.29056400060653687, 0.11398841543034213, 1770076010628510722, 
0.9560295939445496, -0.1849033236503601, 0.16392490493211057, 1770076010658348542, 
0.9332226514816284, -0.12255799770355225, 0.198335378526725, 1770076010688302401, 
0.3076300024986267, 0.4362148642539978, 0.18925421395872122, 1770076010720148709, 
0.7855833768844604, 0.1706923246383667, 0.20376342032441452, 1770076010751245583, 
0.652689516544342, -0.003665447235107422, 0.2858501646985748, 1770076010777427520, 
0.933070182800293, 0.023916661739349365, 0.2880244861445121, 1770076010808109151, 
0.8153648376464844, -0.05122995376586914, 0.34084655788893825, 1770076010838047601, 
0.24414753913879395, 0.21883583068847656, 0.36565378320607533, 1770076010868008887, 
1.6191703081130981, 0.10785114765167236, 0.3858204616286058, 1770076010898198748, 
0.6950820088386536, 0.12836456298828125, 0.40303828638051736, 1770076010928354731, 
0.3956413269042969, 0.6103023886680603, 0.4291185270141447, 1770076010959883659, 
0.7218815088272095, 0.6208910942077637, 0.443653290940261, 1770076010990088108, 
0.4659956097602844, 0.047406017780303955, 0.4950668437252588, 1770076011017880791, 
0.7289585471153259, -0.16534584760665894, 0.46879883775234976, 1770076011047813982, 
0.5064811110496521, -0.12813198566436768, 0.4066501071908073, 1770076011077993951, 
0.31746238470077515, -0.30186915397644043, 0.3464194443561661, 1770076011107786866, 
-0.39604562520980835, -0.44264650344848633, 0.3555256128698874, 1770076011137764716, 
0.13188546895980835, 0.27396267652511597, 0.3831748568659312, 1770076011168038108, 
-0.5036606788635254, -0.2810683846473694, 0.38410452744061335, 1770076011199881824, 
-0.14381307363510132, -0.43619710206985474, 0.4896913405451427, 1770076011227980787, 
-0.5351362228393555, 0.33848077058792114, 0.5038348235774472, 1770076011257543575, 
0.47892725467681885, 0.4881189465522766, 0.49679914155531574, 1770076011287553251, 
-0.1399317979812622, 0.4519757628440857, 0.4497679033110208, 1770076011317519016, 
0.006479024887084961, 0.13269847631454468, 0.41860370630766014, 1770076011347546995, 
-0.17531025409698486, -0.2089235782623291, 0.4375398266872251, 1770076011377413111, 
-0.2837597131729126, 0.2331916093826294, 0.42330459426650024, 1770076011408004422, 
0.6210572123527527, 0.33600950241088867, 0.46630681355542086, 1770076011507263699, 
-0.44717633724212646, 0.03088092803955078, 0.4928789939633326, 1770076011537215531, 
-0.09801870584487915, 0.3471434712409973, 0.5002385301213745, 1770076011627157534, 
-0.19502133131027222, -0.19169092178344727, 0.4544803893942532, 1770076011716973957, 
-0.34251224994659424, -0.12750083208084106, 0.47852179622650654, 1770076011746963928, 
0.2040919065475464, 0.6629442572593689, 0.4548862950862889, 1770076011840067110, 
0.14379870891571045, 0.8260818123817444, 0.5026656372859409, 1770076011867191032, 
-0.058960914611816406, 0.2292819619178772, 0.45218464433371525, 1770076011896763674, 
0.34492409229278564, -0.08465605974197388, 0.44909304272054434, 1770076011926920053, 
0.17200374603271484, -0.2722705006599426, 0.4293476634976287, 1770076011956712169, 
-0.5859234929084778, -0.2462429404258728, 0.4260753515059539, 1770076011986770815, 
-0.19788873195648193, 0.4244980216026306, 0.42570489668948347, 1770076012016845124, 
-0.024969279766082764, 0.32419270277023315, 0.4143356109614811, 1770076012047953873, 
-0.10018157958984375, 0.7606764435768127, 0.39907539195141895, 1770076012079874275, 
0.37982070446014404, 0.5464857816696167, 0.512495732470924, 1770076012105606256, 
-0.12895292043685913, -0.055278658866882324, 0.4319280597924937, 1770076012136539082, 
0.26564711332321167, -0.45974987745285034, 0.472303810582339, 1770076012166463069, 
-0.06995820999145508, -0.07860243320465088, 0.48154949050916773, 1770076012196401266, 
-0.2004927396774292, 0.3081855773925781, 0.4443018569724863, 1770076012226385028, 
-0.5718430876731873, 0.1992255449295044, 0.4400582278876896, 1770076012256395858, 
0.24574482440948486, 0.5469427704811096, 0.4388283111290081, 1770076012288437784, 
0.10898822546005249, 0.10926377773284912, 0.4303130464374884, 1770076012318839971, 
0.05803191661834717, 0.24066168069839478, 0.44625908228770633, 1770076012346779113, 
0.7850189805030823, -0.1198347806930542, 0.46939327145442633, 1770076012376238179, 
-0.1400861144065857, -0.16410106420516968, 0.40274077452200346, 1770076012398913116, 
0.34233200550079346, 0.2924072742462158, 0.4790510397958731, 1770076012426459490, 
-0.2615089416503906, 0.27855122089385986, 0.4027011077076926, 1770076012456262822, 
-0.21527481079101562, -0.27722877264022827, 0.4211592216272669, 1770076012486092976, 
-0.06495863199234009, 0.2967861294746399, 0.4593768577658263, 1770076012516036418, 
-0.17489475011825562, 0.3148564100265503, 0.4509864865521373, 1770076012546018907, 
0.6039934158325195, 0.0024527907371520996, 0.4625945250682269, 1770076012576024426, 
-0.021020174026489258, -0.056149959564208984, 0.4545075462440846, 1770076012608092467, 
0.8121434450149536, 0.5203386545181274, 0.5015001163268005, 1770076012636159520, 
-0.3905007839202881, 0.09706389904022217, 0.4272086332165527, 1770076012666094618, 
0.13275772333145142, 0.22080612182617188, 0.43974800675018466, 1770076012695774314, 
-0.18813717365264893, -0.18345659971237183, 0.4317687002124073, 1770076012725924151, 
-0.5058761835098267, -0.11870354413986206, 0.4346048183931502, 1770076012755747105, 
0.334736168384552, 0.2594296336174011, 0.4409380748349874, 1770076012785842997, 
-0.13249140977859497, 0.39083945751190186, 0.4480989961932831, 1770076012816254428, 
0.2262539267539978, 0.2867100238800049, 0.43138604242765766, 1770076012848469128, 
-0.42552870512008667, 0.2900925278663635, 0.49584244141850403, 1770076012885675909, 
0.04075127840042114, -0.04821234941482544, 0.43062117318067894, 1770076012915558349, 
0.35980045795440674, 0.18857717514038086, 0.4302137235321999, 1770076012945517272, 
0.49427497386932373, 0.41694849729537964, 0.44262569526618406, 1770076012976664370, 
0.7341293692588806, 0.11797082424163818, 0.4557350040510936, 1770076013008154719, 
