x, y, theta, stamp, 
1.7201271057128906, 2.4562649726867676, 0.7708876761243765, 1770944532163035350, 
1.7354120016098022, 2.4704771041870117, 0.7611266561753606, 1770944532264888773, 
1.7512459754943848, 2.485015869140625, 0.7509298773828442, 1770944532361897173, 
1.7685136795043945, 2.5006301403045654, 0.7388192086162789, 1770944532470921914, 
1.7832903861999512, 2.5137643814086914, 0.7293294741480152, 1770944532563310664, 
1.7996686697006226, 2.5281295776367188, 0.7253664082865346, 1770944532664584099, 
1.8155426979064941, 2.541689872741699, 0.7204495538541138, 1770944532761675901, 
1.8307956457138062, 2.554905414581299, 0.7173221319815865, 1770944532853433028, 
1.849003553390503, 2.570491313934326, 0.7122595043314521, 1770944532963878979, 
1.8656840324401855, 2.585146903991699, 0.7074988941396662, 1770944533064764970, 
1.881951928138733, 2.5989134311676025, 0.7028799378483462, 1770944533161753904, 
1.9004149436950684, 2.6141772270202637, 0.6980021200031263, 1770944533271582799, 
1.9160363674163818, 2.627152919769287, 0.6884539579478143, 1770944533363682158, 
1.9330285787582397, 2.6405041217803955, 0.6786316615188475, 1770944533464574778, 
1.9495199918746948, 2.6536738872528076, 0.6733363591577659, 1770944533561668979, 
1.968573808670044, 2.6683621406555176, 0.6641647631114724, 1770944533671527224, 
1.984423279762268, 2.6800923347473145, 0.6523427983205102, 1770944533763634711, 
2.001711368560791, 2.6935184001922607, 0.648637354759147, 1770944533864587103, 
2.0188851356506348, 2.706226110458374, 0.6456391221351669, 1770944533961677805, 
2.0349438190460205, 2.7182776927948, 0.6449166036568943, 1770944534053474998, 
2.05422306060791, 2.732477903366089, 0.6381833130373858, 1770944534163539660, 
2.0714356899261475, 2.7451789379119873, 0.6334698531376867, 1770944534264563985, 
2.088773727416992, 2.7575294971466064, 0.625261820789024, 1770944534361720534, 
2.1052637100219727, 2.768883228302002, 0.6201297406525118, 1770944534453772322, 
2.1248109340667725, 2.782409191131592, 0.6141210312305175, 1770944534563698801, 
2.1426143646240234, 2.7945497035980225, 0.604222738411026, 1770944534664750303, 
2.1601004600524902, 2.805872678756714, 0.5945036924982037, 1770944534761563074, 
2.1800360679626465, 2.818960428237915, 0.5812782042401039, 1770944534870412438, 
2.1971893310546875, 2.8300435543060303, 0.5737492318336923, 1770944534963609384, 
2.215345859527588, 2.8411784172058105, 0.5678015014446866, 1770944535064618592, 
2.2333505153656006, 2.8525590896606445, 0.5624774978597111, 1770944535161911166, 
2.250304698944092, 2.8628499507904053, 0.557866840339852, 1770944535252310417, 
2.270563840866089, 2.875483751296997, 0.5543381592921575, 1770944535363776971, 
2.2890989780426025, 2.8867135047912598, 0.5481108571183291, 1770944535464789303, 
2.3068349361419678, 2.8973748683929443, 0.5419295499229937, 1770944535560569162, 
2.3279612064361572, 2.909802198410034, 0.5364892294311338, 1770944535671621902, 
2.345123529434204, 2.9195265769958496, 0.5306940316965125, 1770944535763593251, 
2.3637397289276123, 2.9301421642303467, 0.5205871321975315, 1770944535864752756, 
2.3825647830963135, 2.9406185150146484, 0.5101689204292639, 1770944535961829370, 
2.399808645248413, 2.949793577194214, 0.5016522323099281, 1770944536052627021, 
2.420616388320923, 2.9610116481781006, 0.4896257276241913, 1770944536162576853, 
2.4398245811462402, 2.970750331878662, 0.4794079797853397, 1770944536263657717, 
2.4591333866119385, 2.9803199768066406, 0.4712321083021847, 1770944536361163197, 
2.480653762817383, 2.990750789642334, 0.45839268561644075, 1770944536471085121, 
2.498469114303589, 2.9990062713623047, 0.45034823779988314, 1770944536562698487, 
2.517946243286133, 3.008035659790039, 0.437168496000292, 1770944536663611756, 
2.5397818088531494, 3.0177714824676514, 0.4284216973658084, 1770944536772540171, 
2.5590322017669678, 3.025810956954956, 0.4177352963803132, 1770944536871023052, 
2.5767974853515625, 3.0336241722106934, 0.4083266968650515, 1770944536962823908, 
2.5970351696014404, 3.041771650314331, 0.39763660345650326, 1770944537064591777, 
2.6169381141662598, 3.049837350845337, 0.3865374146902194, 1770944537161732884, 
2.639021635055542, 3.0584380626678467, 0.373412141609621, 1770944537270982063, 
2.657504081726074, 3.065103054046631, 0.3642118541100239, 1770944537362585053, 
2.6778228282928467, 3.0726571083068848, 0.3545888808684536, 1770944537463613661, 
2.700631856918335, 3.080451726913452, 0.3414749499849389, 1770944537572194743, 
2.716857433319092, 3.085832118988037, 0.33142488688299404, 1770944537652603348, 
2.739321708679199, 3.093137502670288, 0.31842220505312313, 1770944537762969052, 
2.760244369506836, 3.099320888519287, 0.3076900112255829, 1770944537863808984, 
2.7805488109588623, 3.1052746772766113, 0.2968919535377097, 1770944537960929374, 
2.8034284114837646, 3.1119842529296875, 0.28478510011157204, 1770944538071314481, 
2.8224315643310547, 3.117197036743164, 0.27588872830836025, 1770944538162515848, 
2.8432512283325195, 3.1228787899017334, 0.2644285511228523, 1770944538263650374, 
2.863664150238037, 3.1280219554901123, 0.2551706434199483, 1770944538360923468, 
2.886812686920166, 3.133737087249756, 0.24457114639455987, 1770944538471412916, 
2.906301498413086, 3.1383283138275146, 0.235582075030815, 1770944538562210572, 
2.927560329437256, 3.143005132675171, 0.2276338775431001, 1770944538663606745, 
2.948531150817871, 3.1475906372070312, 0.21887848518630496, 1770944538761586633, 
2.97100567817688, 3.152442216873169, 0.2104186757911995, 1770944538871838141, 
2.986905813217163, 3.1556098461151123, 0.20493422725077406, 1770944538951807329, 
3.0084714889526367, 3.159578561782837, 0.19315309352859608, 1770944539063602946, 
3.028311014175415, 3.1630747318267822, 0.18510893349311483, 1770944539161207205, 
3.0496273040771484, 3.166696786880493, 0.1761741661115381, 1770944539271206995, 
3.0666465759277344, 3.1694071292877197, 0.16637979016420837, 1770944539362768651, 
3.0840747356414795, 3.1720850467681885, 0.15781119819504585, 1770944539463766643, 
3.100996255874634, 3.174417734146118, 0.154333011474046, 1770944539561707945, 
3.120710611343384, 3.1773428916931152, 0.1481336966583194, 1770944539671314590, 
3.137054681777954, 3.1794216632843018, 0.1434635949980527, 1770944539761925099, 
3.153843879699707, 3.1814486980438232, 0.13542699890240034, 1770944539863875177, 
3.169978380203247, 3.1835010051727295, 0.1340607725072821, 1770944539961637545, 
3.1882429122924805, 3.1860830783843994, 0.13209733798406906, 1770944540071297429, 
