e, e_dot, e_int, stamp, 
0.9542804230444691, -3.684100382346908e-11, 0.09425482895845624, 1770945838331879816, 
0.954280195066819, -1.6506127054880942e-06, 0.09177308944493179, 1770945838377919317, 
0.9467251819241731, -0.025152171850263288, 0.13911917314020794, 1770945838478049954, 
0.9148519692202832, -0.12302667510642458, 0.19587113368022524, 1770945838586599420, 
0.863995551779129, -0.2687953102176662, 0.1887292591538161, 1770945838685781627, 
0.7976483847054193, -0.4161762031170111, 0.1626248608507473, 1770945838775955274, 
0.7234904022399111, -0.4857101424373898, 0.15342516800239725, 1770945838878758390, 
0.64899807012599, -0.4594190021872471, 0.15639692750083356, 1770945838992158589, 
0.5886673975982646, -0.4449034441507555, 0.13231793925134894, 1770945839081166482, 
0.5387221624160198, -0.39281290423445575, 0.11177826612862145, 1770945839180932026, 
0.5122082234571752, -0.2620690549814194, 0.10526634227723769, 1770945839273774102, 
0.4721821532068977, -0.2318803202735876, 0.0966934683431405, 1770945839371384404, 
0.42983168822824813, -0.2644027198274121, 0.09812020708132381, 1770945839481917242, 
0.40121326662705026, -0.22399965586258308, 0.09105634815200388, 1770945839580994105, 
0.39071901308907186, -0.13398663072750913, 0.07813453965054809, 1770945839673773955, 
0.372587437709198, -0.09079525246472196, 0.08020315288712483, 1770945839787611009, 
0.35511115924750714, -0.12685835251758562, 0.0718801689220832, 1770945839866582531, 
0.33660066346586437, -0.13019849396224703, 0.06680568781478649, 1770945839975919947, 
0.31938241166934644, -0.1122393298231406, 0.07151181593854154, 1770945840078763988, 
0.3038715736073928, -0.11442469970711737, 0.061125918392378444, 1770945840166967368, 
0.27796120738376795, -0.14095001643091218, 0.05800970340395721, 1770945840271868933, 
0.253481225278665, -0.15654516312286768, 0.0598239339305315, 1770945840381822860, 
0.2345960249579193, -0.14193009812866544, 0.05181355892506258, 1770945840474783911, 
0.21311999884029242, -0.12842880117464098, 0.0492880795167852, 1770945840592696817, 
0.20114906921440845, -0.11104733147585859, 0.04264919551705651, 1770945840671970642, 
