e, e_dot, e_int, stamp, 
0.5114723206643684, -0.07297810869137689, 0.10443746393505406, 1770937513529249016, 
0.5006087007439031, -0.0721071371009583, 0.0969367319565749, 1770937513628295625, 
0.490098112853871, -0.0712899370478138, 0.100109060582181, 1770937513729176691, 
0.47904617221291046, -0.06826300050392829, 0.10324530882637131, 1770937513839035749, 
0.46985075928558573, -0.06748074420997176, 0.09600532924607871, 1770937513929327476, 
0.45982254644629234, -0.06776529635254186, 0.08881315431177472, 1770937514028171675, 
0.45018747556855737, -0.06561417463661294, 0.09192342156319755, 1770937514129181163, 
0.4415568214338398, -0.06414565499097531, 0.08557229714174937, 1770937514218111886, 
0.43076884397070914, -0.06443006237797737, 0.08861899758069386, 1770937514330205247, 
0.42221438533346506, -0.061186951657800616, 0.09064382380668082, 1770937514428172186, 
0.4133337530043172, -0.05841144469894371, 0.08399116730783204, 1770937514529186628, 
0.40395989831423007, -0.0577984633664976, 0.0870443097436327, 1770937514638846842, 
0.39606232574080535, -0.057636776950013874, 0.08088677741193596, 1770937514729177675, 
0.3876579126096013, -0.05744178461874874, 0.0749534985448441, 1770937514828174329, 
0.37961420016213326, -0.05484045453815129, 0.0775618499711902, 1770937514929193717, 
0.371168000859023, -0.05209038110700254, 0.08015275887074158, 1770937515039391655, 
0.3641778233834802, -0.051198296992525906, 0.07471697183817798, 1770937515130233136, 
0.35626547499511535, -0.05257734721234914, 0.06869413844308002, 1770937515228179015, 
0.34883046369232845, -0.051462007751563406, 0.07091449074412365, 1770937515329193851, 
0.3408804611799569, -0.04855575311191562, 0.07368322418248673, 1770937515439512342, 
0.33434441307889745, -0.048040704427198745, 0.06861984854131417, 1770937515530217700, 
0.3272830138830895, -0.04804568209488693, 0.06304866110347662, 1770937515628185155, 
0.3203966466467797, -0.046751783136751025, 0.06513296109069086, 1770937515729193355, 
0.3143503486266366, -0.045345507530252245, 0.06096304640210687, 1770937515818292675, 
0.3070726186715372, -0.04429238961901579, 0.06311295885292463, 1770937515930228536, 
0.30054937466206505, -0.043869608886386885, 0.06450562218909604, 1770937516028187113, 
0.29461077241092365, -0.04179416479987128, 0.0598394772387268, 1770937516129199842, 
0.287718331184942, -0.04038401842911842, 0.062253776524946895, 1770937516239723960, 
0.28232947880206716, -0.040856292811710306, 0.0576522214912215, 1770937516329228695, 
0.27652020383627696, -0.04024874477069488, 0.052336048593087374, 1770937516425188262, 
0.27101357197888254, -0.038532274847432345, 0.0542107042464677, 1770937516525203287, 
0.2647341022501354, -0.03724358689144911, 0.057080059533824674, 1770937516636005633, 
0.2595223645848822, -0.03675850716303054, 0.055146984486440294, 1770937516733234453, 
0.25424105705305067, -0.037008723458155555, 0.04909730274618681, 1770937516825205860, 
0.24912819079479767, -0.03618262422820181, 0.048819857986223125, 1770937516925213984, 
0.2433405528286483, -0.03454798588915223, 0.05232146390054673, 1770937517035413884, 
0.2385854770949733, -0.03370509102614804, 0.050698456929120755, 1770937517133263355, 
