e, e_dot, e_int, stamp, 
5.184416275242401, 0.0, 0.8282307658531934, 1770943913369141074, 
5.184416275242401, 0.0, 0.5194369317607611, 1770943913399732176, 
5.184259418909526, -0.0008791125111665979, 0.46693679866055676, 1770943913459207435, 
5.1815124769776935, -0.01914147016644056, 0.5681715521152646, 1770943913509345940, 
5.170569102034555, -0.054368105114032665, 0.7828724941634388, 1770943913610376715, 
5.155845875705271, -0.09135344960839016, 0.9814573436426461, 1770943913699208321, 
5.138746445605454, -0.11229341968369506, 0.973006786888402, 1770943913799124849, 
5.121092125186823, -0.1104624477703916, 1.0795283325802592, 1770943913909292084, 
5.105355626985763, -0.10590164168908595, 1.0761281776617972, 1770943914009235082, 
5.090779688133973, -0.10647073633565891, 0.9697926609944235, 1770943914099233638, 
5.0741952124949945, -0.10915106960331056, 0.9681870620820461, 1770943914199444533, 
5.056025984595532, -0.11033157188709475, 1.065446849939365, 1770943914309229063, 
5.039131083991042, -0.11147495386399126, 1.0608343690412845, 1770943914409242753, 
5.024193170547107, -0.1114789276480385, 0.9589046722410859, 1770943914499496103, 
5.007462806501392, -0.11107723562638568, 0.9545064146625567, 1770943914599247378, 
4.988536164960013, -0.11320255656600316, 1.0507240982222383, 1770943914709358418, 
4.971326097710517, -0.11465067693284216, 1.0483697006739705, 1770943914809379054, 
4.955528037108982, -0.11539467104513507, 0.9483807485778085, 1770943914900110533, 
4.938126410172806, -0.11653480707407853, 0.940924529535626, 1770943914999273254, 
4.91869641434436, -0.11739050089967941, 1.0325780585350368, 1770943915109242372, 
4.900880061810389, -0.11829068234743079, 1.032824915277785, 1770943915209229693, 
4.884339905359139, -0.12062171769553547, 0.9314272047169884, 1770943915299278927, 
4.8662256637372145, -0.12171236177461613, 0.9273158342463654, 1770943915399104984, 
4.845724043108919, -0.12236849265418037, 1.0230011733325193, 1770943915509538082, 
4.826901699814826, -0.12480860304654717, 1.0183938619316701, 1770943915609244114, 
