x, y, theta, stamp, 
-0.8028936982154846, -0.9309705495834351, -2.804377070249237, 1770939241267459162, 
-0.8053719401359558, -0.9319072365760803, -2.8038012890743373, 1770939241363526457, 
-0.8089937567710876, -0.9331079721450806, -2.8038012890743373, 1770939241475303284, 
-0.8118425607681274, -0.9341316819190979, -2.804622908110465, 1770939241571660313, 
-0.8141815066337585, -0.9350175857543945, -2.804622908110465, 1770939241667431430, 
-0.816666841506958, -0.9359804391860962, -2.803982945064964, 1770939241763878896, 
-0.8194324970245361, -0.9368871450424194, -2.8031181875436135, 1770939241860147595, 
-0.8229299187660217, -0.9380487203598022, -2.8038260630070204, 1770939241971418111, 
-0.8252121806144714, -0.9389476180076599, -2.8038260630070204, 1770939242067702200, 
-0.8278008699417114, -0.9398609399795532, -2.8029360056926653, 1770939242163699883, 
-0.8309106826782227, -0.9408072829246521, -2.803600292859312, 1770939242259850565, 
-0.8339857459068298, -0.9419975876808167, -2.804260460075939, 1770939242371306653, 
-0.836434543132782, -0.9429547786712646, -2.804260460075939, 1770939242467240908, 
-0.8394222259521484, -0.9439482688903809, -2.804260460075939, 1770939242563477746, 
-0.8421896696090698, -0.9448004961013794, -2.804260460075939, 1770939242659909691, 
-0.8455000519752502, -0.9459230899810791, -2.8047754878835516, 1770939242771835149, 
-0.8480852842330933, -0.9469066262245178, -2.8047754878835516, 1770939242867443421, 
-0.8508089780807495, -0.9477938413619995, -2.8047754878835516, 1770939242963583602, 
-0.8534033298492432, -0.948634922504425, -2.8047754878835516, 1770939243059957718, 
-0.8566609621047974, -0.9498060345649719, -2.8047754878835516, 1770939243171405115, 
-0.8588754534721375, -0.950719952583313, -2.8047754878835516, 1770939243267457130, 
-0.8615683913230896, -0.9516937136650085, -2.804324353251, 1770939243363460658, 
-0.8645265698432922, -0.9526242613792419, -2.804324353251, 1770939243459762899, 
-0.867580771446228, -0.9537476897239685, -2.805130209822179, 1770939243571409122, 
-0.870063304901123, -0.9546104073524475, -2.805130209822179, 1770939243668458187, 
-0.8731132745742798, -0.9556334018707275, -2.805130209822179, 1770939243763582127, 
-0.8760207891464233, -0.9566473960876465, -2.805130209822179, 1770939243859881196, 
-0.8793234825134277, -0.9577499628067017, -2.805130209822179, 1770939243971612171, 
-0.8817123174667358, -0.9586111903190613, -2.805136158501948, 1770939244068526646, 
-0.8843677043914795, -0.9595146775245667, -2.805136158501948, 1770939244163477358, 
-0.8872007131576538, -0.9605333805084229, -2.805136158501948, 1770939244260824965, 
-0.8904426097869873, -0.9615727663040161, -2.805136158501948, 1770939244371426887, 
-0.8929191827774048, -0.9624229669570923, -2.805136158501948, 1770939244467443057, 
-0.8955608606338501, -0.9633944034576416, -2.805136158501948, 1770939244563538675, 
-0.8980778455734253, -0.9643942713737488, -2.805136158501948, 1770939244659681547, 
-0.9011675119400024, -0.9654685258865356, -2.804510347212602, 1770939244771502510, 
-0.9041555523872375, -0.9664660096168518, -2.8049408833019243, 1770939244867499647, 
-0.9071196913719177, -0.9674264192581177, -2.805322396599073, 1770939244963762053, 
